device_id,timestamp,ax,ay,az,azimuth,pitch,roll,lat,lon,speed
bike_v1,1.76351E+12,0.25618,4.49392,8.42759,-93.55099,-28.05728,1.74113,22.60114,88.43176,0
bike_v1,1.76351E+12,0.09816,3.91691,8.93037,-91.52334,-23.68127,0.62977,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.48123,5.34386,8.07085,-84.17747,-33.46248,-3.41229,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.25857,4.61363,7.94396,-86.45974,-30.13362,-1.8643,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.35674,3.53624,8.12592,-83.89381,-23.49753,-2.51373,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.60094,5.15711,8.07804,-82.53802,-32.48296,-4.25453,22.60114,88.43176,0
bike_v1,1.76351E+12,0.07661,3.51708,8.57842,-91.31493,-22.29242,0.5117,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.78051,4.07014,8.4252,-78.35812,-25.68904,-5.29277,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.97683,5.25527,8.6287,-78.29746,-31.18149,-6.45882,22.60114,88.43176,0
bike_v1,1.76351E+12,0.02155,3.44765,8.26,-90.378,-22.65517,0.14947,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.73981,4.52744,8.51618,-79.91224,-27.90718,-4.96488,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.4525,4.4197,8.85855,-83.69969,-26.48566,-2.92419,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.29209,4.12282,9.03572,-85.68086,-24.51495,-1.85152,22.60114,88.43176,0
bike_v1,1.76351E+12,0.56264,4.80277,8.23127,-97.37651,-30.20456,3.9103,22.60114,88.43176,0
bike_v1,1.76351E+12,0.44532,5.34386,8.32703,-95.35579,-32.65308,3.06121,22.60114,88.43176,0
bike_v1,1.76351E+12,0.14126,5.13077,8.99741,-91.7352,-29.69092,0.89946,22.60114,88.43176,0
bike_v1,1.76351E+12,0.23942,5.13317,8.61673,-92.96066,-30.77342,1.59158,22.60114,88.43176,0
bike_v1,1.76351E+12,0.50518,4.79319,8.56406,-96.59638,-29.19278,3.37585,22.60114,88.43176,0
bike_v1,1.76351E+12,0.21308,5.10444,7.79073,-92.69993,-33.22273,1.5667,22.60114,88.43176,0
bike_v1,1.76351E+12,0.1652,4.80277,8.94713,-92.14645,-28.22258,1.05779,22.60114,88.43176,0
bike_v1,1.76351E+12,0.30646,4.85784,8.55688,-93.9682,-29.5683,2.05113,22.60114,88.43176,0
bike_v1,1.76351E+12,0.15562,4.81474,8.45632,-92.03638,-29.65154,1.0543,22.60114,88.43176,0
bike_v1,1.76351E+12,0.12929,5.14993,7.87932,-91.62358,-33.16513,0.94005,22.60114,88.43176,0
bike_v1,1.76351E+12,0.02394,4.32393,9.10994,-90.33979,-25.39075,0.15058,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.06464,4.61602,7.84819,-89.11243,-30.46164,-0.47192,22.60114,88.43176,0
bike_v1,1.76351E+12,0.20111,4.53222,8.22408,-92.77972,-28.85155,1.40084,22.60114,88.43176,0
bike_v1,1.76351E+12,0.21308,3.84269,9.03572,-93.35661,-23.03326,1.35092,22.60114,88.43176,0
bike_v1,1.76351E+12,0.09337,3.48596,8.61194,-91.61475,-22.03604,0.6212,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.13408,3.84748,6.54814,-87.79265,-30.43192,-1.17299,22.60114,88.43176,0
bike_v1,1.76351E+12,0.19632,4.04141,8.03255,-93.00156,-26.70145,1.40009,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.17957,5.05416,7.74045,-87.70335,-33.13564,-1.32892,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.50996,5.00867,8.23845,-83.53313,-31.24944,-3.54212,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.19393,3.89537,6.96473,-86.87443,-29.20877,-1.59497,22.60114,88.43176,0
